,_id,conversation_id,datetime,message,user_id,chat_id
10097,5e51abd5626892ebcf7ec746,10097,11-9-19 9:54,Tamare,3,27
10098,5e51abd5626892ebcf7ec747,10098,11-9-19 10:11,Está en Barcelona,1,27
10099,5e51abd5626892ebcf7ec748,10099,11-9-19 10:11,Jorge como se llama este arbolito,1,27
10100,5e51abd5626892ebcf7ec749,10100,11-9-19 10:12,<Multimedia omitido>,1,27
10101,5e51abd5626892ebcf7ec74a,10101,11-9-19 10:23,<Multimedia omitido>,5,27
10102,5e51abd5626892ebcf7ec74b,10102,11-9-19 10:24,gracias a ivan hoy vamos a quedar los shurmanitos del barrio,0,27
10103,5e51abd5626892ebcf7ec74c,10103,11-9-19 10:24,ya solo quedamos cuando nos deja la novia o cuando nos haccen vivir con ellas,0,27
10104,5e51abd5626892ebcf7ec74d,10104,11-9-19 10:29,"No no por lo visto si, no hay que ser judio para estudiar la cabala lo vi en un vidéo precisamente de eso",2,27
10105,5e51abd5626892ebcf7ec74e,10105,11-9-19 10:29,que decepcion,0,27
10106,5e51abd5626892ebcf7ec74f,10106,11-9-19 10:29,eso es que no es el autentico conocimiento que buscamos,0,27
10107,5e51abd5626892ebcf7ec750,10107,11-9-19 10:29,El arbol de las sephirot,2,27
10108,5e51abd5626892ebcf7ec751,10108,11-9-19 10:30,Tambien conoxido como el arbol de la vida,2,27
10109,5e51abd5626892ebcf7ec752,10109,11-9-19 10:30,<Multimedia omitido>,1,27
10110,5e51abd5626892ebcf7ec753,10110,11-9-19 10:31,Compuesto por 4 mundos,2,27
10111,5e51abd5626892ebcf7ec754,10111,11-9-19 10:31,Uu lo que se yo de eso uuu pero uuuu,2,27
10112,5e51abd5626892ebcf7ec755,10112,11-9-19 10:31,el arbol de los sefirotes,0,27
10113,5e51abd5626892ebcf7ec756,10113,11-9-19 10:33,Ojalá las religiones y los fanáticos religiosos fueran más permisivos y se pudiesen hacer sagas de películas o videojuegos. Saga de juegos a lo God of War o Devil May Cry con toques de rol y bso,1,27
10114,5e51abd5626892ebcf7ec757,10114,11-9-19 10:37,Pues han sacado un juego ahora basado en el fervor religioso andaluz,6,27
10115,5e51abd5626892ebcf7ec758,10115,11-9-19 10:37,blasphemous,0,27
10116,5e51abd5626892ebcf7ec759,10116,11-9-19 10:37,llevo tiempo deseando que salga,0,27
10117,5e51abd5626892ebcf7ec75a,10117,11-9-19 10:37,Blasphemous se llama... Es un pixel art rollo Castlevania,6,27
10118,5e51abd5626892ebcf7ec75b,10118,11-9-19 10:37,pero vamos eso de fervor religioso... simplemente el monigote parece un nazareno,0,27
10119,5e51abd5626892ebcf7ec75c,10119,11-9-19 10:37,Buen millenial Jorge,6,27
10120,5e51abd6626892ebcf7ec75d,10120,11-9-19 10:37,de ahi a decir que esta basado en el fervor religioso andaluz no me jodas jajaj,0,27
10121,5e51abd6626892ebcf7ec75e,10121,11-9-19 10:38,hasta antes de la ruptura ya venia siguiendo ese juego,0,27
10122,5e51abd6626892ebcf7ec75f,10122,11-9-19 10:38,se sabe precio?,0,27
10123,5e51abd6626892ebcf7ec760,10123,11-9-19 10:38,Ni idea,6,27
10124,5e51abd6626892ebcf7ec761,10124,11-9-19 10:38,Había leído que era entorno a la semana santa y esas cosas,6,27
10125,5e51abd6626892ebcf7ec762,10125,11-9-19 10:39,jajaja ya ya,0,27
10126,5e51abd6626892ebcf7ec763,10126,11-9-19 10:39,eso si,0,27
10127,5e51abd6626892ebcf7ec764,10127,11-9-19 10:39,pero creia que lo decias como que el juego critica eso o algo asi,0,27
10128,5e51abd6626892ebcf7ec765,10128,11-9-19 10:39,llevaba una connotacion similar,0,27
10129,5e51abd6626892ebcf7ec766,10129,11-9-19 10:39,Ah no no,6,27
10130,5e51abd6626892ebcf7ec767,10130,11-9-19 10:39,Vamos no tengo ni idea,6,27
10131,5e51abd6626892ebcf7ec768,10131,11-9-19 10:39,"Lo mismo el final Boss es Jesucristo, pero no tengo ni idea",6,27
10132,5e51abd6626892ebcf7ec769,10132,11-9-19 10:39,Hay gente que hace cosas guays,1,27
10133,5e51abd6626892ebcf7ec76a,10133,11-9-19 10:39,😂😂,1,27
10134,5e51abd6626892ebcf7ec76b,10134,11-9-19 10:41,el trailer mola muchisimo,0,27
10135,5e51abd6626892ebcf7ec76c,10135,11-9-19 10:41,es bien sangroso,0,27
10136,5e51abd6626892ebcf7ec76d,10136,11-9-19 10:41,y malrollero,0,27
10137,5e51abd6626892ebcf7ec76e,10137,11-9-19 10:42,Iivannnnn,2,27
10138,5e51abd6626892ebcf7ec76f,10138,11-9-19 10:42,Estoy en madris,2,27
10139,5e51abd6626892ebcf7ec770,10139,11-9-19 10:43,A que hora es tu mudansa,2,27
10140,5e51abd6626892ebcf7ec771,10140,11-9-19 10:45,Yo quiero veros!,10,27
10141,5e51abd6626892ebcf7ec772,10141,11-9-19 10:46,aqui no se ve,0,27
10142,5e51abd6626892ebcf7ec773,10142,11-9-19 10:46,aqui se cargan cajasjejejej,0,27
10143,5e51abd6626892ebcf7ec774,10143,11-9-19 10:46,Vale pero yo las que pesen poquito 😇,10,27
10144,5e51abd6626892ebcf7ec775,10144,11-9-19 10:46,jejejeje me hiciste gracia,0,27
10145,5e51abd7626892ebcf7ec776,10145,11-9-19 10:46,hoy soy el arbitro,0,27
10146,5e51abd7626892ebcf7ec777,10146,11-9-19 10:46,si veo observadores les voy a sacar tarjeta y van a cargar aun mas pesado,0,27
10147,5e51abd7626892ebcf7ec778,10147,11-9-19 10:48,Estoy orgulloso de que una frase mía haya calado en los Buyuyus,6,27
10148,5e51abd7626892ebcf7ec779,10148,11-9-19 10:48,"jose, ya te dije que te infravaloras",0,27
10149,5e51abd7626892ebcf7ec77a,10149,11-9-19 10:48,tu tienes flow,0,27
10150,5e51abd7626892ebcf7ec77b,10150,11-9-19 10:51,Coño!,1,27
10151,5e51abd7626892ebcf7ec77c,10151,11-9-19 10:51,Aaaaa cargar se ha dicho!,1,27
10152,5e51abd7626892ebcf7ec77d,10152,11-9-19 10:52,A ver dinos hora y lugar,2,27
10153,5e51abd7626892ebcf7ec77e,10153,11-9-19 10:52,Tiempo estimado de ejecucion de la tarea y efectivos,2,27
10154,5e51abd7626892ebcf7ec77f,10154,11-9-19 10:52,Te hago plantilla.,2,27
10155,5e51abd7626892ebcf7ec780,10155,11-9-19 10:53,Mudanza trendy!!!,2,27
10156,5e51abd7626892ebcf7ec781,10156,11-9-19 10:53,<Multimedia omitido>,0,27
10157,5e51abd7626892ebcf7ec782,10157,11-9-19 10:58,😂🤣😂🤣😂,1,27
10158,5e51abd7626892ebcf7ec783,10158,11-9-19 11:00,A ver os copio lo que le he puesto a Jorge antes,1,27
10159,5e51abd7626892ebcf7ec784,10159,11-9-19 11:01,Pete está disponible a las 6. Cuando hable con Juan veremos. Porque si Juan puede estar a las 5 y media vamos empezando. Si Juan no puede hasta las 6 y media entonces es absurdo quedar a las 6,1,27
10160,5e51abd7626892ebcf7ec785,10160,11-9-19 11:01,ni puta idea,0,27
10161,5e51abd7626892ebcf7ec786,10161,11-9-19 11:01,He llamado a Juan pero no me lo coge,1,27
10162,5e51abd7626892ebcf7ec787,10162,11-9-19 11:03,"primero llevar cosas de ambas casas al punto limpio, posible transporte de lavadora al piso de Mantuano esto no es seguro, cosas de Iván de la frikicueva al hogar nuevo y a lo mejor subir",1,27
10163,5e51abd7626892ebcf7ec788,10163,11-9-19 11:04,Cuantos más seamos mejor!,1,27
10164,5e51abd7626892ebcf7ec789,10164,11-9-19 11:04,No os lo podéis perder!,1,27
10165,5e51abd7626892ebcf7ec78a,10165,11-9-19 11:04,La oportunidad de vuestra vida!,1,27
10166,5e51abd7626892ebcf7ec78b,10166,11-9-19 11:04,a ver agonias,0,27
10167,5e51abd7626892ebcf7ec78c,10167,11-9-19 11:05,Un día levantando cajas con sentadilla o peso muerto y te quitas el día de pierna del gym!,1,27
10168,5e51abd7626892ebcf7ec78d,10168,11-9-19 11:05,que ya somos 7 o asi,0,27
10169,5e51abd7626892ebcf7ec78e,10169,11-9-19 11:05,Todo son ventajas!,1,27
10170,5e51abd7626892ebcf7ec78f,10170,11-9-19 11:05,que mas quieres,0,27
10171,5e51abd7626892ebcf7ec790,10171,11-9-19 11:05,Apúntese!,1,27
10172,5e51abd8626892ebcf7ec791,10172,11-9-19 11:19,No merece tanta amistad este señor,3,27
10173,5e51abd8626892ebcf7ec792,10173,11-9-19 11:20,A mi me parece bien todo solo pido que no me mareen con ahora esto y luego lo otro,2,27
10174,5e51abd8626892ebcf7ec793,10174,11-9-19 11:20,Haga usted grupos de trabajo con tareas concretas,2,27
10175,5e51abd8626892ebcf7ec794,10175,11-9-19 11:20,Q ya me veo a la suegripat mareando y no,2,27
10176,5e51abd8626892ebcf7ec795,10176,11-9-19 11:27,Esto es lo que quiero evitar a toda costa,1,27
10177,5e51abd8626892ebcf7ec796,10177,11-9-19 11:28,Jajajaja,3,27
10178,5e51abd8626892ebcf7ec797,10178,11-9-19 11:29,mi tarea consiste en cargar cajas en la furgoneta y depositarlas en el piso,0,27
10179,5e51abd8626892ebcf7ec798,10179,11-9-19 11:29,no deberia haber tarea alguna adisional,0,27
10180,5e51abd8626892ebcf7ec799,10180,11-9-19 11:32,pregunta de una pija de mi curro,0,27
10181,5e51abd8626892ebcf7ec79a,10181,11-9-19 11:32,"""se os ocurre un restu apete?""",0,27
10182,5e51abd8626892ebcf7ec79b,10182,11-9-19 11:33,Qué coño es esto,1,27
10183,5e51abd8626892ebcf7ec79c,10183,11-9-19 11:35,un restaurante que apetezca,0,27
10184,5e51abd8626892ebcf7ec79d,10184,11-9-19 11:35,"es decir, un restaurante que sirva comida moderna y cara y donde acudan pijos y pijas lindas",0,27
10185,5e51abd8626892ebcf7ec79e,10185,11-9-19 11:36,El Makila,1,27
10186,5e51abd8626892ebcf7ec79f,10186,11-9-19 11:36,O al que nos llevaron Antonio y Carmen. Ese de Colón,1,27
10187,5e51abd8626892ebcf7ec7a0,10187,11-9-19 11:38,"Típico sitio con comida mediocre, no barata, camareros de uniforme, y el sitio decorado “ideal” o “extravagante”, pero como está de moda entre los pijos van todos de cabeza y van medio arreglados",1,27
10188,5e51abd8626892ebcf7ec7a1,10188,11-9-19 11:39,El Morao también es uno de esos,1,27
10189,5e51abd8626892ebcf7ec7a2,10189,11-9-19 11:39,Hay varios El Morao,1,27
10190,5e51abd8626892ebcf7ec7a3,10190,11-9-19 11:42,el morao es una basura importante,0,27
10191,5e51abd8626892ebcf7ec7a4,10191,11-9-19 11:42,uh pero que pereza me dan esos sitios,0,27
10192,5e51abd8626892ebcf7ec7a5,10192,11-9-19 11:42,yo ya solo voy a comer comida basura y cuarto y mitad,0,27
10193,5e51abd8626892ebcf7ec7a6,10193,11-9-19 11:42,el resto de sitios del mundo son mal,0,27
10194,5e51abd8626892ebcf7ec7a7,10194,11-9-19 11:43,Efectivamente todos esos lo son. Aaayy como son estos pijos,1,27
10195,5e51abd8626892ebcf7ec7a8,10195,11-9-19 12:06,Sin embargo acabo de hablar con Juan y él entre las 6 y las 8 casi seguro que no puede. Así que me veo haciendo todo solo con él en cuanto salga de trabajar y sin comer. Igualmente se mantiene to,1,27
10196,5e51abd8626892ebcf7ec7a9,10196,11-9-19 12:06,Qué difícil es cuadrar todo joder,1,27
10197,5e51abd9626892ebcf7ec7aa,10197,11-9-19 12:07,xdddddd,0,27
10198,5e51abd9626892ebcf7ec7ab,10198,11-9-19 12:07,ok pues tiro al gym a la salida del curro,0,27
10199,5e51abd9626892ebcf7ec7ac,10199,11-9-19 12:08,Yo os voy informando igualmente,1,27
10200,5e51abd9626892ebcf7ec7ad,10200,11-9-19 12:15,<Multimedia omitido>,3,27
10201,5e51abd9626892ebcf7ec7ae,10201,11-9-19 12:18,He dicho rápido lo de ayudar a la mudanza y hoy salgo a las 8,10,27
10202,5e51abd9626892ebcf7ec7af,10202,11-9-19 12:18,jajajajaja,0,27
10203,5e51abd9626892ebcf7ec7b0,10203,11-9-19 12:18,llegan a ser cañas y salias a las 18,0,27
10204,5e51abd9626892ebcf7ec7b1,10204,11-9-19 12:18,a mi no me engañas aragoneses,0,27
10205,5e51abd9626892ebcf7ec7b2,10205,11-9-19 12:19,Más verdad q la luz,3,27
10206,5e51abd9626892ebcf7ec7b3,10206,11-9-19 12:19,No le gusta el alpiste ni nah,3,27
10207,5e51abd9626892ebcf7ec7b4,10207,11-9-19 12:20,"Jajaja muy bien expresado. Sí, sí es hoy seguro. En cuanto hayáis salido de vuestros trabajos me vais diciendo. Y yo luego a las 3 o las 4 en función de lo que haya hecho con Juan os digo de ir a",1,27
10208,5e51abd9626892ebcf7ec7b5,10208,11-9-19 12:21,Bueno te puedes venir luego igualmente aunque sea a tomar algo. Si no te quieres sentir excluida te dejamos alguna caja también 😬,1,27
10209,5e51abd9626892ebcf7ec7b6,10209,11-9-19 12:36,Os juro q salgo a las 8,10,27
10210,5e51abd9626892ebcf7ec7b7,10210,11-9-19 12:36,Pero me pasoo,10,27
10211,5e51abd9626892ebcf7ec7b8,10211,11-9-19 12:52,Yo voy,7,27
10212,5e51abd9626892ebcf7ec7b9,10212,11-9-19 12:53,En cuanto salga me paso,7,27
10213,5e51abd9626892ebcf7ec7ba,10213,11-9-19 12:54,A las 12 de la noche ya habremos acabado antoñito,3,27
10214,5e51abd9626892ebcf7ec7bb,10214,11-9-19 13:03,😂,1,27
10215,5e51abd9626892ebcf7ec7bc,10215,11-9-19 13:03,🤣,11,27
10216,5e51abd9626892ebcf7ec7bd,10216,11-9-19 13:43,<Multimedia omitido>,5,27
10217,5e51abd9626892ebcf7ec7be,10217,11-9-19 13:43,<Multimedia omitido>,5,27
10218,5e51abd9626892ebcf7ec7bf,10218,11-9-19 13:53,Pero que cojones,2,27
10219,5e51abd9626892ebcf7ec7c0,10219,11-9-19 13:53,Es el eurocuerpo o el teatro,2,27
10220,5e51abd9626892ebcf7ec7c1,10220,11-9-19 14:50,Ojo que eeuu se va fuera del basket,2,27
10221,5e51abd9626892ebcf7ec7c2,10221,11-9-19 14:51,Al carrer,4,27
10222,5e51abd9626892ebcf7ec7c3,10222,11-9-19 14:55,Coño,3,27
10223,5e51abda626892ebcf7ec7c4,10223,11-9-19 14:58,"También tiene sentido, son todos negros, les juegan de tu a tu",3,27
10224,5e51abda626892ebcf7ec7c5,10224,11-9-19 14:59,Los americanos no han enviado a los mega buenos,11,27
10225,5e51abda626892ebcf7ec7c6,10225,11-9-19 15:12,Pa q aprendan,2,27
10226,5e51abda626892ebcf7ec7c7,10226,11-9-19 15:12,Jejej,2,27
10227,5e51abda626892ebcf7ec7c8,10227,11-9-19 15:12,La putada es aue tienen la plaza del mundial asegurada pero bueno,2,27
10228,5e51abda626892ebcf7ec7c9,10228,11-9-19 15:12,Es bien aun asi,2,27
10229,5e51abda626892ebcf7ec7ca,10229,11-9-19 15:13,Eso hubiera sido enorme!,11,27
10230,5e51abda626892ebcf7ec7cb,10230,11-9-19 15:18,Ya ves,2,27
10231,5e51abda626892ebcf7ec7cc,10231,11-9-19 15:18,Veras como despues de este FRACASO mandan mas cracks pa mundial,2,27
10232,5e51abda626892ebcf7ec7cd,10232,11-9-19 15:31,También sabemos de baloncesto en este grupo?,3,27
10233,5e51abda626892ebcf7ec7ce,10233,11-9-19 15:32,Baloncesto pa los perros,4,27
10234,5e51abda626892ebcf7ec7cf,10234,11-9-19 15:33,Sabemos de todo lo que no sea el atletico aviacion,2,27
10235,5e51abda626892ebcf7ec7d0,10235,11-9-19 16:06,Reflexión,4,27
10236,5e51abda626892ebcf7ec7d1,10236,11-9-19 16:06,"No os repudian las tías q hablan pronunciándose excesivamente las ""S""",4,27
10237,5e51abda626892ebcf7ec7d2,10237,11-9-19 16:06,Como si fueran serpientes de slytherin,4,27
10238,5e51abda626892ebcf7ec7d3,10238,11-9-19 16:06,🐍,4,27
10239,5e51abda626892ebcf7ec7d4,10239,11-9-19 16:07,Los tíos salvo los maricones no suelen hacerlo,4,27
10240,5e51abda626892ebcf7ec7d5,10240,11-9-19 16:07,Pero en tias es más común de lo q pensamos,4,27
10241,5e51abda626892ebcf7ec7d6,10241,11-9-19 16:07,Cualquier frase va acompañada de muchos shhsssd,4,27
10242,5e51abda626892ebcf7ec7d7,10242,11-9-19 16:08,Essstoy un poco canssssssada de esssssta sssssssituacion ssssssabessssss,4,27
10243,5e51abda626892ebcf7ec7d8,10243,11-9-19 16:09,estamos programando en python?,0,27
10244,5e51abda626892ebcf7ec7d9,10244,11-9-19 16:09,si alvaro si,0,27
10245,5e51abda626892ebcf7ec7da,10245,11-9-19 16:09,lo odio,0,27
10246,5e51abda626892ebcf7ec7db,10246,11-9-19 16:09,Ahora mismo tengo a una espécimen de estas a mi lado,4,27
10247,5e51abda626892ebcf7ec7dc,10247,11-9-19 16:09,lo ODIO,0,27
10248,5e51abda626892ebcf7ec7dd,10248,11-9-19 16:09,Y me dan ganas de darle,4,27
10249,5e51abdb626892ebcf7ec7de,10249,11-9-19 16:09,Una OSSSSSSSSTIA,4,27
10250,5e51abdb626892ebcf7ec7df,10250,11-9-19 16:09,PERO ME TILDARIAM DE MACHISTA,4,27
10251,5e51abdb626892ebcf7ec7e0,10251,11-9-19 16:12,<Multimedia omitido>,4,27
10252,5e51abdb626892ebcf7ec7e1,10252,11-9-19 16:12,Una cosa así,4,27
10253,5e51abdb626892ebcf7ec7e2,10253,11-9-19 16:13,Carlos tampoco tan fueeeeerte,4,27
10254,5e51abdb626892ebcf7ec7e3,10254,11-9-19 16:19,Chavales yobya estoy liao con Juan,1,27
10255,5e51abdb626892ebcf7ec7e4,10255,11-9-19 16:19,Avisadme cuando vayais saliendo y os digo donde ir,1,27
10256,5e51abdb626892ebcf7ec7e5,10256,11-9-19 16:56,Chavalotes,1,27
10257,5e51abdb626892ebcf7ec7e6,10257,11-9-19 16:56,En cuanto podáis id llendo a General Oraá,1,27
10258,5e51abdb626892ebcf7ec7e7,10258,11-9-19 16:56,Hay cajas en el garaje para ir subiendo,1,27
10259,5e51abdb626892ebcf7ec7e8,10259,11-9-19 16:57,"Juan y yo volvemos a mi casa a hacer otro viaje con la furgoneta, la volvemos a llenar y volvemos a General Oraá",1,27
10260,5e51abdb626892ebcf7ec7e9,10260,11-9-19 16:57,Por si no estamos cuando lleguéis os daré el número de Par,1,27
10261,5e51abdb626892ebcf7ec7ea,10261,11-9-19 16:57,Pat,1,27
10262,5e51abdb626892ebcf7ec7eb,10262,11-9-19 16:57,Pero llamadme a mí primero,1,27
10263,5e51abdb626892ebcf7ec7ec,10263,11-9-19 16:57,Graciaaass,1,27
10264,5e51abdb626892ebcf7ec7ed,10264,11-9-19 17:05,pero la puta madre,0,27
10265,5e51abdb626892ebcf7ec7ee,10265,11-9-19 17:06,2 fregonetas de cajas? what the fuck,0,27
10266,5e51abdb626892ebcf7ec7ef,10266,11-9-19 17:06,A tope con esa mudanza!!,6,27
10267,5e51abdb626892ebcf7ec7f0,10267,11-9-19 17:08,jose tu estas en madrid y estas en este grupo,0,27
10268,5e51abdb626892ebcf7ec7f1,10268,11-9-19 17:10,"Correcto... Pero no fui citado en el comentario de Iván... Uno tiene su corazón, y dolió... Por lo tanto solo aportaré mi animo",6,27
10269,5e51abdb626892ebcf7ec7f2,10269,11-9-19 17:10,jajajaja,0,27
10270,5e51abdb626892ebcf7ec7f3,10270,11-9-19 17:10,enorme,0,27
10271,5e51abdb626892ebcf7ec7f4,10271,11-9-19 17:10,"mis 10, me voy por donde he venido",0,27
10272,5e51abdb626892ebcf7ec7f5,10272,11-9-19 17:13,Skacker top1,5,27
10273,5e51abdb626892ebcf7ec7f6,10273,11-9-19 17:13,eso si,0,27
10274,5e51abdb626892ebcf7ec7f7,10274,11-9-19 17:13,mañana a quedar con Elena en los  yayos si vas eh pajaro,0,27
10275,5e51abdc626892ebcf7ec7f8,10275,11-9-19 17:13,<Multimedia omitido>,0,27
10276,5e51abdc626892ebcf7ec7f9,10276,11-9-19 17:14,Ella si me ha tenido en cuenta... Que quieres que haga 🤷🏻‍♂,6,27
10277,5e51abdc626892ebcf7ec7fa,10277,11-9-19 17:14,estoy doramion,0,27
10278,5e51abdc626892ebcf7ec7fb,10278,11-9-19 17:36,@34657620616 no seas tímido ven a cargar que tú lo haces fenomenal,1,27
10279,5e51abdc626892ebcf7ec7fc,10279,11-9-19 17:36,Cómo vas maqui,1,27
10280,5e51abdc626892ebcf7ec7fd,10280,11-9-19 17:39,"Mi espalda, sufre, más la riñonera, ya tu sabeh, ya ya tu sabeh",6,27
10281,5e51abdc626892ebcf7ec7fe,10281,11-9-19 17:39,a papito no le has enmarronado ivan,0,27
10282,5e51abdc626892ebcf7ec7ff,10282,11-9-19 17:39,con lo que le gusta cargar estanterias jajja,0,27
10283,5e51abdc626892ebcf7ec800,10283,11-9-19 17:46,Salgo ahora del laburo,0,27
10284,5e51abdc626892ebcf7ec801,10284,11-9-19 17:46,Voy pa casa a cambiarme,0,27
10285,5e51abdc626892ebcf7ec802,10285,11-9-19 17:47,E salgo,0,27
10286,5e51abdc626892ebcf7ec803,10286,11-9-19 17:47,<Multimedia omitido>,0,27
10287,5e51abdc626892ebcf7ec804,10287,11-9-19 17:49,Alguien debería de explicar a Iván la ley de rendimientos decrecientes,3,27
10288,5e51abdc626892ebcf7ec805,10288,11-9-19 17:51,Y la ley de las brasas crecientes,0,27
10289,5e51abdc626892ebcf7ec806,10289,11-9-19 17:51,Pete aún no he salido,0,27
10290,5e51abdc626892ebcf7ec807,10290,11-9-19 17:51,Estoy ya saliendo del laburo,0,27
10291,5e51abdc626892ebcf7ec808,10291,11-9-19 17:52,<Multimedia omitido>,3,27
10292,5e51abdc626892ebcf7ec809,10292,11-9-19 17:53,Yo tb,0,27
10293,5e51abdc626892ebcf7ec80a,10293,11-9-19 17:53,Bueno veníos a General Oraá directamente,1,27
10294,5e51abdc626892ebcf7ec80b,10294,11-9-19 17:53,Además dejaré el auto en el barrio e iré andando a general ora,0,27
10295,5e51abdc626892ebcf7ec80c,10295,11-9-19 17:53,Así que tardo,0,27
10296,5e51abdc626892ebcf7ec80d,10296,11-9-19 17:53,Bastante,0,27
10297,5e51abdc626892ebcf7ec80e,10297,11-9-19 17:53,Queda algún viaje por hacer,1,27
10298,5e51abdc626892ebcf7ec80f,10298,11-9-19 17:53,<Multimedia omitido>,3,27
10299,5e51abdc626892ebcf7ec810,10299,11-9-19 17:53,Pero lo haremos después de las 8 cuando venga Juan,1,27
10300,5e51abdc626892ebcf7ec811,10300,11-9-19 17:55,Jajajajjjjajajjj,2,27
10301,5e51abdd626892ebcf7ec812,10301,11-9-19 17:56,Toy en mi kelfo,2,27
10302,5e51abdd626892ebcf7ec813,10302,11-9-19 17:56,Vamos juntos alguien?,2,27
10303,5e51abdd626892ebcf7ec814,10303,11-9-19 17:57,Yo pero prometo tengo que pasar por mi hogar,0,27
10304,5e51abdd626892ebcf7ec815,10304,11-9-19 17:57,Papito,0,27
10305,5e51abdd626892ebcf7ec816,10305,11-9-19 18:06,Yo me cambiare en algún subterfugio q se me habilite,3,27
10306,5e51abdd626892ebcf7ec817,10306,11-9-19 18:08,Aquí se te habilita,1,27
10307,5e51abdd626892ebcf7ec818,10307,11-9-19 18:44,S todo esto manda ubi,3,27
10308,5e51abdd626892ebcf7ec819,10308,11-9-19 18:44,Toy llegando,3,27
10309,5e51abdd626892ebcf7ec81a,10309,11-9-19 18:48,Puto Pete va a llegar cuando esté todo hecho jaja,5,27
10310,5e51abdd626892ebcf7ec81b,10310,11-9-19 18:48,Pa las cañas,5,27
10311,5e51abdd626892ebcf7ec81c,10311,11-9-19 18:49,El primero llego hdp,3,27
10312,5e51abdd626892ebcf7ec81d,10312,11-9-19 18:50,No hay dios q aparcara,3,27
10313,5e51abdd626892ebcf7ec81e,10313,11-9-19 18:51,<Multimedia omitido>,0,27
10314,5e51abdd626892ebcf7ec81f,10314,11-9-19 20:51,<Multimedia omitido>,1,27
10315,5e51abdd626892ebcf7ec820,10315,11-9-19 21:05,<Multimedia omitido>,3,27
10316,5e51abdd626892ebcf7ec821,10316,11-9-19 21:06,Celades parece un chikillo perdido en el Alcampo jaja,3,27
10317,5e51abdd626892ebcf7ec822,10317,11-9-19 21:08,😂😂,4,27
10318,5e51abdd626892ebcf7ec823,10318,11-9-19 21:08,Como se han cargado al marcelino jojjo,3,27
10319,5e51abdd626892ebcf7ec824,10319,11-9-19 21:08,Puto chino,3,27
10320,5e51abdd626892ebcf7ec825,10320,11-9-19 21:25,//youtu.be/T0pSBQeOgIU,3,27
10321,5e51abdd626892ebcf7ec826,10321,11-9-19 21:33,Pero por qué ha sido?,5,27
10322,5e51abdd626892ebcf7ec827,10322,11-9-19 21:36,@34680290628 acabo de terminar mi jornada laboral,9,27
10323,5e51abdd626892ebcf7ec828,10323,11-9-19 21:36,<Multimedia omitido>,9,27
10324,5e51abdd626892ebcf7ec829,10324,11-9-19 21:39,Me encantaba el metro cuando no se podía usar el móvil,9,27
10325,5e51abdd626892ebcf7ec82a,10325,11-9-19 23:19,<Multimedia omitido>,1,27
10326,5e51abdd626892ebcf7ec82b,10326,11-9-19 23:20,Pues tiene muy buena definición esa foto para haberla enviado por whatsapp,1,27
10327,5e51abde626892ebcf7ec82c,10327,11-9-19 23:37,"Bello Rafael, bello Rafael, haz que los judíos tengan paz en Israel",0,27
10328,5e51abde626892ebcf7ec82d,10328,11-9-19 23:38,😂🤣😂😂,1,27
10329,5e51abde626892ebcf7ec82e,10329,12-9-19 7:53,<Multimedia omitido>,2,35
10330,5e51abde626892ebcf7ec82f,10330,12-9-19 8:09,<Multimedia omitido>,0,35
10331,5e51abde626892ebcf7ec830,10331,12-9-19 8:33,Chavales muchas gracias por lo de ayer sois unos máquinas,1,35
10332,5e51abde626892ebcf7ec831,10332,12-9-19 8:34,Tus muertos 🖐🏾,3,35
10333,5e51abde626892ebcf7ec832,10333,12-9-19 8:34,Tu un fiera!,7,35
10334,5e51abde626892ebcf7ec833,10334,12-9-19 8:35,😂🤣🤣😂,1,35
10335,5e51abde626892ebcf7ec834,10335,12-9-19 8:36,Qué bien suena con la voz de por la mañana. A veces pienso que te estás destrozando la garganta cuando lo das todo por las mañanas,1,35
10336,5e51abde626892ebcf7ec835,10336,12-9-19 9:11,jajajaja,0,35
10337,5e51abde626892ebcf7ec836,10337,12-9-19 9:12,mencion especial para @34679167711 se bebio la cerveza de puta madre,0,35
10338,5e51abde626892ebcf7ec837,10338,12-9-19 9:12,jodidamente fantastico,0,35
10339,5e51abde626892ebcf7ec838,10339,12-9-19 9:12,no se como lo hace esa señora,3,35
10340,5e51abde626892ebcf7ec839,10340,12-9-19 9:13,sera Laula en unos años la tipica charo con suerte que llega justo a la pescaderia cuando no hay cola?,3,35
10341,5e51abde626892ebcf7ec83a,10341,12-9-19 9:15,"muy propio de don Abelardo Álvaro, todo sea dicho.",0,35
10342,5e51abde626892ebcf7ec83b,10342,12-9-19 9:16,no te creas,3,35
10343,5e51abde626892ebcf7ec83c,10343,12-9-19 9:16,por cierto,3,35
10344,5e51abde626892ebcf7ec83d,10344,12-9-19 9:17,"me llena el gorro de pipas que ahora a las lluvias trambolicas de septiembre q toda la puta vida se las han llamado aguacero, entre otros terminos, se les llame DANA",3,35
10345,5e51abde626892ebcf7ec83e,10345,12-9-19 9:17,que mierda es esa,3,35
10346,5e51abde626892ebcf7ec83f,10346,12-9-19 9:17,se cierran los colegios por culpa de la dana,3,35
10347,5e51abde626892ebcf7ec840,10347,12-9-19 9:18,sus muertos,3,35
10348,5e51abde626892ebcf7ec841,10348,12-9-19 9:33,Qué dices dónde has oído eso,1,35
